apparent_elevation,azimuth,elevation,zenith,latitude,longitude,timestamp
-9.677265159928327,63.751467481071245,-9.677265159928327,99.67726515992833,19.996751368420384,73.79008784475225,2020-05-23 05:15:00
-6.495884421579099,65.24789896047469,-6.495884421579099,96.49588442157909,19.996751368420384,73.79008784475225,2020-05-23 05:30:00
-3.2771957387555184,66.65153010576313,-3.2771957387555184,93.27719573875552,19.996751368420384,73.79008784475225,2020-05-23 05:45:00
0.4595259329337708,67.97153712541933,-0.02534241656557967,90.02534241656558,19.996751368420384,73.79008784475225,2020-05-23 06:00:00
3.4718564120608675,69.21605833826641,3.2560614963910157,86.74393850360899,19.996751368420384,73.79008784475225,2020-05-23 06:15:00
6.69342906989339,70.3923072180906,6.563854181213374,83.43614581878663,19.996751368420384,73.79008784475225,2020-05-23 06:30:00
9.985911488966524,71.5066738391929,9.895259758636525,80.10474024136347,19.996751368420384,73.79008784475225,2020-05-23 06:45:00
13.316733016799772,72.56481439996685,13.247832169541589,76.7521678304584,19.996751368420384,73.79008784475225,2020-05-23 07:00:00
16.674479621319826,73.57172895001747,16.619408976147017,73.38059102385299,19.996751368420384,73.79008784475225,2020-05-23 07:15:00
20.053563853171305,74.53182644801018,20.008071031304368,69.99192896869563,19.996751368420384,73.79008784475225,2020-05-23 07:30:00
23.450553616068472,75.448977625456,23.412108147305744,66.58789185269426,19.996751368420384,73.79008784475225,2020-05-23 07:45:00
26.863010501375783,76.32655567796803,26.829991169592986,63.17000883040701,19.996751368420384,73.79008784475225,2020-05-23 08:00:00
30.289037787952168,77.16746311779485,30.260346888801816,59.73965311119818,19.996751368420384,73.79008784475225,2020-05-23 08:15:00
33.72707455725268,77.97414337287614,33.70193643870353,56.29806356129647,19.996751368420384,73.79008784475225,2020-05-23 08:30:00
37.175790190924126,78.74857408423486,37.153637976842006,52.846362023157994,19.996751368420384,73.79008784475225,2020-05-23 08:45:00
40.63402232448227,79.49223565025602,40.614430370283536,49.385569629716464,19.996751368420384,73.79008784475225,2020-05-23 09:00:00
44.10073714606992,80.20604556732633,44.083378795729466,45.916621204270534,19.996751368420384,73.79008784475225,2020-05-23 09:15:00
47.57500311533124,80.89024202594777,47.55962322052879,42.44037677947121,19.996751368420384,73.79008784475225,2020-05-23 09:30:00
51.055970076462486,81.54418678188068,51.04236651905448,38.95763348094552,19.996751368420384,73.79008784475225,2020-05-23 09:45:00
54.542852144625385,82.16603455997279,54.53086306269388,35.46913693730612,19.996751368420384,73.79008784475225,2020-05-23 10:00:00
58.03491363799335,82.75216914330036,58.02440838596253,31.97559161403747,19.996751368420384,73.79008784475225,2020-05-23 10:15:00
61.5314531504708,83.29620649795652,61.52232577417207,28.477674225827933,19.996751368420384,73.79008784475225,2020-05-23 10:30:00
65.03178404383728,83.78714193365084,65.02394849348521,24.976051506514793,19.996751368420384,73.79008784475225,2020-05-23 10:45:00
68.5352065438005,84.20566446724149,68.5285931152018,21.4714068847982,19.996751368420384,73.79008784475225,2020-05-23 11:00:00
72.04095338959436,84.51613447696093,72.03550604674838,17.96449395325162,19.996751368420384,73.79008784475225,2020-05-23 11:15:00
75.54806622407145,84.64686465923933,75.54374055243797,14.456259447562033,19.996751368420384,73.79008784475225,2020-05-23 11:30:00
79.05504718782026,84.43251359631205,79.05180875345437,10.948191246545633,19.996751368420384,73.79008784475225,2020-05-23 11:45:00
82.55853594672404,83.39412179080892,82.55635866388782,7.443641336112179,19.996751368420384,73.79008784475225,2020-05-23 12:00:00
86.04499616592302,79.36057893329905,86.04385853352112,3.9561414664788828,19.996751368420384,73.79008784475225,2020-05-23 12:15:00
89.21761875530868,29.059067256821436,89.21741971213474,0.7825802878652581,19.996751368420384,73.79008784475225,2020-05-23 12:30:00
86.79174475988327,282.9123704181301,86.79082845332536,3.2091715466746393,19.996751368420384,73.79008784475225,2020-05-23 12:45:00
83.3158358759311,277.1282316089152,83.3138855232645,6.686114476735497,19.996751368420384,73.79008784475225,2020-05-23 13:00:00
79.81430722356002,275.7575013037931,79.81130057401708,10.188699425982918,19.996751368420384,73.79008784475225,2020-05-23 13:15:00
76.30798466924418,275.4257477800595,76.30389717008352,13.696102829916484,19.996751368420384,73.79008784475225,2020-05-23 13:30:00
72.8011421056762,275.5014680489141,72.79594132007878,17.204058679921218,19.996751368420384,73.79008784475225,2020-05-23 13:45:00
69.2955018403401,275.78141474185844,69.28914568913731,20.710854310862686,19.996751368420384,73.79008784475225,2020-05-23 14:00:00
65.79209669388862,276.1808684741736,65.78453186744119,24.21546813255881,19.996751368420384,73.79008784475225,2020-05-23 14:15:00
62.2917233463122,276.6587302724653,62.28288336977663,27.717116630223373,19.996751368420384,73.79008784475225,2020-05-23 14:30:00
58.79509273249718,277.1930705697558,58.78489544912213,31.215104550877868,19.996751368420384,73.79008784475225,2020-05-23 14:45:00
55.302893887023195,277.77149586593237,55.29123812241119,34.70876187758881,19.996751368420384,73.79008784475225,2020-05-23 15:00:00
51.81582688363376,278.386824070141,51.80258797167541,38.19741202832459,19.996751368420384,73.79008784475225,2020-05-23 15:15:00
48.334622384264684,279.03494819334696,48.31964608821091,41.68035391178909,19.996751368420384,73.79008784475225,2020-05-23 15:30:00
44.8600580482392,279.71370185572823,44.843152172506116,45.156847827493884,19.996751368420384,73.79008784475225,2020-05-23 15:45:00
41.39297393344113,280.42222334191064,41.373896528390134,48.626103471609866,19.996751368420384,73.79008784475225,2020-05-23 16:00:00
37.93428771652237,281.16058549984604,37.912730113183294,52.087269886816706,19.996751368420384,73.79008784475225,2020-05-23 16:15:00
34.48501457625975,281.9295753568445,34.4605763250371,55.5394236749629,19.996751368420384,73.79008784475225,2020-05-23 16:30:00
31.04629305377824,282.73056305118564,31.018443711397268,58.98155628860273,19.996751368420384,73.79008784475225,2020-05-23 16:45:00
27.619420072192437,283.5654271247229,27.587438688039622,62.412561311960374,19.996751368420384,73.79008784475225,2020-05-23 17:00:00
24.205906665522512,284.4365166272499,24.16878148397911,65.8312185160209,19.996751368420384,73.79008784475225,2020-05-23 17:15:00
20.807571696558195,285.34663927884026,20.76382436754861,69.23617563245139,19.996751368420384,73.79008784475225,2020-05-23 17:30:00
17.42671611505948,286.2990695831303,17.374071284591697,72.6259287154083,19.996751368420384,73.79008784475225,2020-05-23 17:45:00
14.066496310692555,287.2975723994541,14.001202246621814,75.99879775337818,19.996751368420384,73.79008784475225,2020-05-23 18:00:00
10.731847280737968,288.34644015368264,10.647101748231524,79.35289825176848,19.996751368420384,73.79008784475225,2020-05-23 18:15:00
7.432246417147477,289.45054304227256,7.313890674938706,82.6861093250613,19.996751368420384,73.79008784475225,2020-05-23 18:30:00
4.1924515664121165,290.61539097964874,4.003965365836069,85.99603463416393,19.996751368420384,73.79008784475225,2020-05-23 18:45:00
1.1099879762862774,291.84720752898977,0.7200435775025813,89.27995642249742,19.996751368420384,73.79008784475225,2020-05-23 19:00:00
-2.534782637504071,293.15301631466014,-2.534782637504071,92.53478263750407,19.996751368420384,73.79008784475225,2020-05-23 19:15:00
-5.75698292692212,294.5407387447469,-5.75698292692212,95.75698292692212,19.996751368420384,73.79008784475225,2020-05-23 19:30:00
-8.942513097196585,296.0193026058249,-8.942513097196585,98.94251309719658,19.996751368420384,73.79008784475225,2020-05-23 19:45:00
-12.086727312904786,297.5987602040172,-12.086727312904786,102.08672731290478,19.996751368420384,73.79008784475225,2020-05-23 20:00:00
-15.18427329137175,299.2904110789699,-15.18427329137175,105.18427329137175,19.996751368420384,73.79008784475225,2020-05-23 20:15:00
-18.228969673878765,301.10692286458215,-18.228969673878765,108.22896967387877,19.996751368420384,73.79008784475225,2020-05-23 20:30:00
-21.213664831538992,303.06243954858905,-21.213664831538992,111.21366483153899,19.996751368420384,73.79008784475225,2020-05-23 20:45:00
-24.130073387580723,305.1726573970708,-24.130073387580723,114.13007338758072,19.996751368420384,73.79008784475225,2020-05-23 21:00:00
-26.96859199804987,307.45484086025937,-26.96859199804987,116.96859199804987,19.996751368420384,73.79008784475225,2020-05-23 21:15:00
-29.71809844516191,309.92773771759676,-29.71809844516191,119.71809844516191,19.996751368420384,73.79008784475225,2020-05-23 21:30:00
-32.365739187552215,312.61133251739125,-32.365739187552215,122.36573918755221,19.996751368420384,73.79008784475225,2020-05-23 21:45:00
-34.89672132609223,315.5263588967922,-34.89672132609223,124.89672132609223,19.996751368420384,73.79008784475225,2020-05-23 22:00:00
-37.294135294648235,318.6934709913537,-37.294135294648235,127.29413529464824,19.996751368420384,73.79008784475225,2020-05-23 22:15:00
-39.53884601185114,322.1319569982188,-39.53884601185114,129.53884601185115,19.996751368420384,73.79008784475225,2020-05-23 22:30:00
-41.60951139631424,325.85788860203024,-41.60951139631424,131.60951139631425,19.996751368420384,73.79008784475225,2020-05-23 22:45:00
-43.48280486125968,329.88165206527424,-43.48280486125968,133.4828048612597,19.996751368420384,73.79008784475225,2020-05-23 23:00:00
-45.13392737683172,334.2049243567378,-45.13392737683172,135.1339273768317,19.996751368420384,73.79008784475225,2020-05-23 23:15:00
-46.537490856342984,338.8173732439498,-46.537490856342984,136.53749085634297,19.996751368420384,73.79008784475225,2020-05-23 23:30:00
-47.66881389787529,343.6936465481878,-47.66881389787529,137.66881389787528,19.996751368420384,73.79008784475225,2020-05-23 23:45:00
-48.50558460856673,348.7914840570679,-48.50558460856673,138.50558460856672,19.996751368420384,73.79008784475225,2020-05-24 00:00:00
-49.02972442153154,354.05188785783,-49.02972442153154,139.02972442153154,19.996751368420384,73.79008784475225,2020-05-24 00:15:00
-49.229159412154665,359.4020233717699,-49.229159412154665,139.22915941215467,19.996751368420384,73.79008784475225,2020-05-24 00:30:00
-49.099136629989935,4.760830548968897,-49.099136629989935,139.09913662998994,19.996751368420384,73.79008784475225,2020-05-24 00:45:00
-48.642772369265735,10.046427038581385,-48.642772369265735,138.64277236926574,19.996751368420384,73.79008784475225,2020-05-24 01:00:00
-47.87069108573391,15.183699517432615,-47.87069108573391,137.8706910857339,19.996751368420384,73.79008784475225,2020-05-24 01:15:00
-46.799848519064895,20.110398090627314,-46.799848519064895,136.79984851906488,19.996751368420384,73.79008784475225,2020-05-24 01:30:00
-45.4518259476343,24.780637160273955,-45.4518259476343,135.4518259476343,19.996751368420384,73.79008784475225,2020-05-24 01:45:00
-43.85095749222731,29.16560369638694,-43.85095749222731,133.8509574922273,19.996751368420384,73.79008784475225,2020-05-24 02:00:00
-42.02260640979639,33.25202710670624,-42.02260640979639,132.0226064097964,19.996751368420384,73.79008784475225,2020-05-24 02:15:00
-39.99178535350253,37.039326723475256,-39.99178535350253,129.99178535350254,19.996751368420384,73.79008784475225,2020-05-24 02:30:00
-37.782186915695064,40.536317049063655,-37.782186915695064,127.78218691569506,19.996751368420384,73.79008784475225,2020-05-24 02:45:00
-35.415599304037976,43.75809368641927,-35.415599304037976,125.41559930403798,19.996751368420384,73.79008784475225,2020-05-24 03:00:00
-32.91163110650619,46.72343528775275,-32.91163110650619,122.91163110650619,19.996751368420384,73.79008784475225,2020-05-24 03:15:00
-30.287656010415215,49.45282556180632,-30.287656010415215,120.28765601041522,19.996751368420384,73.79008784475225,2020-05-24 03:30:00
-27.558900246528477,51.96705582900216,-27.558900246528477,117.55890024652848,19.996751368420384,73.79008784475225,2020-05-24 03:45:00
-24.73861027033626,54.28630882746336,-24.73861027033626,114.73861027033627,19.996751368420384,73.79008784475225,2020-05-24 04:00:00
-21.838256043776838,56.42960896467366,-21.838256043776838,111.83825604377684,19.996751368420384,73.79008784475225,2020-05-24 04:15:00
-18.867744062226564,58.414532080030654,-18.867744062226564,108.86774406222656,19.996751368420384,73.79008784475225,2020-05-24 04:30:00
-15.835622480796639,60.25709125995979,-15.835622480796639,105.83562248079664,19.996751368420384,73.79008784475225,2020-05-24 04:45:00
-12.749268300409067,61.97173588877706,-12.749268300409067,102.74926830040907,19.996751368420384,73.79008784475225,2020-05-24 05:00:00
-9.615055289706374,63.57141724930159,-9.615055289706374,99.61505528970638,19.996751368420384,73.79008784475225,2020-05-24 05:15:00
-6.4385008156679735,65.06769084505237,-6.4385008156679735,96.43850081566798,19.996751368420384,73.79008784475225,2020-05-24 05:30:00
-3.2243912673605086,66.47083575204044,-3.2243912673605086,93.2243912673605,19.996751368420384,73.79008784475225,2020-05-24 05:45:00
0.5009653219399223,67.78997693721408,0.023109569007549603,89.97689043099246,19.996751368420384,73.79008784475225,2020-05-24 06:00:00
3.514352111086729,69.03320353509241,3.3003682609922262,86.69963173900777,19.996751368420384,73.79008784475225,2020-05-24 06:15:00
6.733126282629401,70.2076790815417,6.604204783472885,83.39579521652712,19.996751368420384,73.79008784475225,2020-05-24 06:30:00
10.02217308751256,71.3197403052626,9.931826235306529,80.06817376469347,19.996751368420384,73.79008784475225,2020-05-24 06:45:00
13.349506212497532,72.3749839721977,13.280770667828772,76.71922933217122,19.996751368420384,73.79008784475225,2020-05-24 07:00:00
16.703833044242625,73.37834171992813,16.648860802606418,73.35113919739358,19.996751368420384,73.79008784475225,2020-05-24 07:15:00
20.079594148816398,74.33414178530484,20.034163584545112,69.96583641545489,19.996751368420384,73.79008784475225,2020-05-24 07:30:00
23.47336019741389,75.24615783050217,23.434955722811587,66.5650442771884,19.996751368420384,73.79008784475225,2020-05-24 07:45:00
26.882687279817194,76.1176445166974,26.849695612332027,63.15030438766797,19.996751368420384,73.79008784475225,2020-05-24 08:00:00
30.305670091430823,76.95135765236017,30.276998074127853,59.72300192587215,19.996751368420384,73.79008784475225,2020-05-24 08:15:00
33.74073781461773,77.7495567547706,33.71561255207195,56.28438744792805,19.996751368420384,73.79008784475225,2020-05-24 08:30:00
37.18654918606095,78.5139858495611,37.16440554830757,52.83559445169243,19.996751368420384,73.79008784475225,2020-05-24 08:45:00
40.64193050897481,79.24582431677459,40.622343996579396,49.377656003420604,19.996751368420384,73.79008784475225,2020-05-24 09:00:00
44.105835721707535,79.9455955374757,44.08848045006821,45.91151954993179,19.996751368420384,73.79008784475225,2020-05-24 09:15:00
47.57731962661784,80.61301216610912,47.561940977215315,42.438059022784685,19.996751368420384,73.79008784475225,2020-05-24 09:30:00
51.055516197681925,81.24672012647642,51.04191242016921,38.95808757983079,19.996751368420384,73.79008784475225,2020-05-24 09:45:00
54.53962016808621,81.84387441987337,54.527629655560965,35.472370344439035,19.996751368420384,73.79008784475225,2020-05-24 10:00:00
58.02887081557842,82.39942037151991,58.01836309538558,31.98163690461442,19.996751368420384,73.79008784475225,2020-05-24 10:15:00
61.522532325806175,82.90482822719866,61.51340155315146,28.48659844684854,19.996751368420384,73.79008784475225,2020-05-24 10:30:00
65.01986748508541,83.34574721507136,65.01202766553317,24.987972334466832,19.996751368420384,73.79008784475225,2020-05-24 10:45:00
68.52009636805431,83.69734795329805,68.51347779970979,21.48652220029021,19.996751368420384,73.79008784475225,2020-05-24 11:00:00
72.02231299054007,83.91420339321155,72.01685957597492,17.98314042402508,19.996751368420384,73.79008784475225,2020-05-24 11:15:00
75.52529084189571,83.90547291484205,75.52095800767711,14.479041992322891,19.996751368420384,73.79008784475225,2020-05-24 11:30:00
79.02692902362519,83.46265958050202,79.02368198349942,10.976318016500585,19.996751368420384,73.79008784475225,2020-05-24 11:45:00
82.5221550571055,81.98558536759504,82.51996685384472,7.480033146155279,19.996751368420384,73.79008784475225,2020-05-24 12:00:00
85.98992735673504,76.79643706652092,85.9887733884678,4.011226611532194,19.996751368420384,73.79008784475225,2020-05-24 12:15:00
89.04280004657062,24.789392109022742,89.04254936744366,0.9574506325563448,19.996751368420384,73.79008784475225,2020-05-24 12:30:00
86.77009711309375,286.2074889532311,86.76917439516673,3.230825604833271,19.996751368420384,73.79008784475225,2020-05-24 12:45:00
83.3199887043822,278.72816958676094,83.31803959417807,6.6819604058219255,19.996751368420384,73.79008784475225,2020-05-24 13:00:00
79.82808742922518,276.8079824113732,79.82508497620707,10.174915023792934,19.996751368420384,73.79008784475225,2020-05-24 13:15:00
76.32756662024197,276.2081150165142,76.32348523802693,13.676514761973067,19.996751368420384,73.79008784475225,2020-05-24 13:30:00
72.8250459934528,276.12581981051414,72.81985292790405,17.18014707209595,19.996751368420384,73.79008784475225,2020-05-24 13:45:00
69.32300933382038,276.30197484282183,69.31666244258753,20.68333755741247,19.996751368420384,73.79008784475225,2020-05-24 14:00:00
65.82281198303713,276.62829463397463,65.81525802563026,24.184741974369743,19.996751368420384,73.79008784475225,2020-05-24 14:15:00
62.325411844851274,277.05203707884766,62.31658451100155,27.68341548899845,19.996751368420384,73.79008784475225,2020-05-24 14:30:00
58.83161046797278,277.54486369067894,58.821427854898566,31.178572145101434,19.996751368420384,73.79008784475225,2020-05-24 14:45:00
